target_id	length	eff_length	est_counts	tpm
ENST00000426755	744	572.245	0	0
ENST00000451319	838	666.245	0	0
ENST00000296350	3963	3791.24	0	0
ENST00000296351	1650	1478.24	0	0
ENST00000439320	629	457.245	0	0
ENST00000296358	1864	1692.24	0	0
ENST00000296370	1279	1107.24	0	0
ENST00000318888	3754	3582.24	90.0173	1.08495
ENST00000341937	2589	2417.24	393.946	7.03647
ENST00000361581	2472	2300.24	0	0
ENST00000361737	3396	3224.24	2.44133e-05	3.26918e-07
ENST00000407564	2291	2119.24	0	0
ENST00000428004	2573	2401.24	0	0
ENST00000447017	2902	2730.24	805.037	12.7307
ENST00000505872	1680	1508.24	0	0
ENST00000510277	1028	856.245	0	0
ENST00000514025	2974	2802.24	0	0
ENST00000545242	1972	1800.24	0	0
ENST00000296380	2217	2045.24	0	0
ENST00000358527	1892	1720.24	0	0
ENST00000372703	2567	2395.24	0	0
ENST00000415550	865	693.245	195.145	12.1538
ENST00000418186	805	633.245	10.8546	0.740088
ENST00000419161	856	684.245	0	0
ENST00000420209	863	691.245	0	0
ENST00000432259	688	516.245	0	0
ENST00000443729	941	769.245	0	0
ENST00000296387	2859	2687.24	298	4.78793
ENST00000372539	1586	1414.24	0	0
ENST00000539749	3517	3345.24	0	0
ENST00000372525	996	824.245	0	0
ENST00000328249	3949	3777.24	0	0
ENST00000372514	3369	3197.24	175	2.3632
ENST00000372517	3423	3251.24	5.18065e-08	6.87977e-10
ENST00000372502	1910	1738.24	0	0
ENST00000372503	993	821.245	0	0
ENST00000372504	1935	1763.24	0	0
ENST00000372506	1859	1687.24	0	0
ENST00000372507	1683	1511.24	0	0
ENST00000372508	1577	1405.24	160.133	4.92004
ENST00000397034	728	556.245	0	0
ENST00000630961	1581	1409.24	3.86675	0.118467
ENST00000358008	2412	2240.24	0	0
ENST00000394701	2586	2414.24	0	0
ENST00000442366	2519	2347.24	0	0
ENST00000510207	568	396.245	0	0
ENST00000359079	1887	1715.24	0	0
ENST00000394684	6149	5977.24	5.42739	0.0392039
ENST00000394686	2127	1955.24	2933.57	64.7791
ENST00000503385	581	409.245	0	0
ENST00000503862	567	395.245	0	0
ENST00000506993	570	398.245	0	0
ENST00000296411	2791	2619.24	0	0
ENST00000510133	715	543.245	0	0
ENST00000514051	1058	886.245	0	0
ENST00000625963	147	57.595	0	0
ENST00000442697	6075	5903.24	0	0
ENST00000610281	339	167.245	0	0
ENST00000296417	979	807.245	0	0
ENST00000296420	4037	3865.24	0	0
ENST00000305864	1575	1403.24	0	0
ENST00000502569	583	411.245	0	0
ENST00000506300	850	678.245	0	0
ENST00000511970	1377	1205.24	0	0
ENST00000296422	1879	1707.24	0	0
ENST00000394789	1735	1563.24	0	0
ENST00000510559	568	396.245	0	0
ENST00000511253	629	457.245	111	10.4813
ENST00000514340	763	591.245	0	0
ENST00000362026	2300	2128.24	176.503	3.58071
ENST00000394785	3126	2954.24	0	0
ENST00000503103	1911	1739.24	0	0
ENST00000503230	1826	1654.24	0	0
ENST00000503818	648	476.245	3367.5	305.293
ENST00000506288	1115	943.245	0	0
ENST00000296424	1126	954.245	0	0
ENST00000504285	578	406.245	12	1.27536
ENST00000509245	616	444.245	0	0
ENST00000296425	2767	2595.24	0	0
ENST00000394276	2858	2686.24	0	0
ENST00000503588	818	646.245	0	0
ENST00000503872	1028	856.245	780.927	39.3778
ENST00000512483	1144	972.245	0	0
ENST00000520121	3785	3613.24	0.05502	0.00065745
ENST00000613358	3783	3611.24	15377	183.846
ENST00000302506	3783	3611.24	26609.6	318.141
ENST00000351231	3663	3491.24	21.2901	0.263292
ENST00000437972	730	558.245	0	0
ENST00000443342	777	605.245	4.13553	0.295012
ENST00000296435	745	573.245	100	7.53181
ENST00000354698	3368	3196.24	0	0
ENST00000412564	593	421.245	0	0
ENST00000427617	1677	1505.24	0	0
ENST00000440261	917	745.245	137	7.93708
ENST00000296438	1647	1475.24	0	0
ENST00000415155	1370	1198.24	0	0
ENST00000436231	1117	945.245	0	0
ENST00000445170	1379	1207.24	0	0
ENST00000296440	7143	6971.24	14137.9	87.5619
ENST00000358536	7308	7136.24	0	0
ENST00000456774	5859	5687.24	1801.06	13.673
ENST00000395694	1560	1388.24	0	0
ENST00000412398	1385	1213.24	0	0
ENST00000438370	556	384.245	0	0
ENST00000442740	1554	1382.24	0	0
ENST00000446140	833	661.245	0	0
ENST00000447018	1461	1289.24	0	0
ENST00000320211	2590	2418.24	0	0
ENST00000346691	2509	2337.24	0	0
ENST00000412052	2721	2549.24	0	0
ENST00000296444	2369	2197.24	0	0
ENST00000417841	575	403.245	0	0
ENST00000426002	1839	1667.24	0	0
ENST00000442747	2250	2078.24	0	0
ENST00000443308	1933	1761.24	0	0
ENST00000444115	2081	1909.24	0	0
ENST00000612611	1677	1505.24	0	0
ENST00000619810	2385	2213.24	0	0
ENST00000339241	2348	2176.24	0	0
ENST00000394339	2504	2332.24	865	16.0133
ENST00000505319	641	469.245	0	0
ENST00000507703	1012	840.245	0	0
ENST00000508849	573	401.245	0	0
ENST00000610581	2608	2436.24	0	0
ENST00000622283	2352	2180.24	0	0
ENST00000296452	15955	15783.2	0	0
ENST00000296456	3220	3048.24	0	0
ENST00000438011	2249	2077.24	56.8908	1.18248
ENST00000442186	924	752.245	0	0
ENST00000449966	825	653.245	257.109	16.9934
ENST00000457042	853	681.245	0	0
ENST00000335251	13233	13061.2	51441.6	170.047
ENST00000504491	737	565.245	0	0
ENST00000506283	290	118.245	0	0
ENST00000327697	4311	4139.24	0	0
ENST00000432042	2670	2498.24	0	0
ENST00000433785	1555	1383.24	0	0
ENST00000454491	531	359.245	0	0
ENST00000629802	207	52.3459	0	0
ENST00000296464	10790	10618.2	0	0
ENST00000505726	2639	2467.24	2.33654	0.0408884
ENST00000508549	1822	1650.24	172.663	4.51743
ENST00000508776	3020	2848.24	0	0
ENST00000296468	4510	4338.24	1524	15.1674
ENST00000513559	1850	1678.24	0	0
ENST00000388795	5450	5278.24	0	0
ENST00000398965	2177	2005.24	1541	33.1798
ENST00000444616	2129	1957.24	0	0
ENST00000513371	569	397.245	0	0
ENST00000611882	1493	1321.24	0	0
ENST00000296471	2913	2741.24	1030.99	16.2385
ENST00000463537	2818	2646.24	164.253	2.67992
ENST00000466940	1475	1303.24	92.2223	3.05527
ENST00000467248	1688	1516.24	0	0
ENST00000477224	3314	3142.24	0	0
ENST00000480398	561	389.245	113.604	12.6011
ENST00000488336	2905	2733.24	161.772	2.55542
ENST00000620470	1485	1313.24	2798.16	91.9953
ENST00000296473	2370	2198.24	0	0
ENST00000417270	2527	2355.24	0	0
ENST00000455683	1617	1445.24	0	0
ENST00000296474	4536	4364.24	0	0
ENST00000344206	4198	4026.24	0	0
ENST00000434765	854	682.245	0	0
ENST00000440292	810	638.245	2.3703	0.160345
ENST00000612032	1065	893.245	0	0
ENST00000613534	2025	1853.24	399.63	9.31031
ENST00000621387	4449	4277.24	0	0
ENST00000409535	9776	9604.24	4890.64	21.9858
ENST00000432863	3926	3754.24	47085.9	541.511
ENST00000341333	1340	1168.24	0	0
ENST00000395057	1555	1383.24	0	0
ENST00000412249	596	424.245	0	0
ENST00000415259	2290	2118.24	0	0
ENST00000416589	1313	1141.24	0	0
ENST00000419358	531	359.245	0	0
ENST00000425781	583	411.245	0	0
ENST00000444233	873	701.245	0	0
ENST00000457573	1448	1276.24	0	0
ENST00000457927	1155	983.245	0	0
ENST00000611400	1488	1316.24	0	0
ENST00000614067	1174	1002.24	0	0
ENST00000395052	3151	2979.24	0	0
ENST00000419928	590	418.245	0	0
ENST00000442933	2064	1892.24	0	0
ENST00000469623	3059	2887.24	0	0
ENST00000495880	3340	3168.24	0	0
ENST00000296484	1898	1726.24	0	0
ENST00000394970	1999	1827.24	449	10.6093
ENST00000474012	1760	1588.24	0	0
ENST00000296487	2429	2257.24	0	0
ENST00000323588	2193	2021.24	0	0
ENST00000409502	1790	1618.24	0	0
ENST00000443681	398	226.245	0	0
ENST00000457454	770	598.245	0	0
ENST00000296486	2099	1927.24	0	0
ENST00000411864	2028	1856.24	0	0
ENST00000510706	1692	1520.24	0	0
ENST00000510723	543	371.245	0	0
ENST00000512320	567	395.245	0	0
ENST00000512646	1561	1389.24	0	0
ENST00000296490	4293	4121.24	0	0
ENST00000463624	574	402.245	0	0
ENST00000469000	587	415.245	0	0
ENST00000306732	2320	2148.24	0	0
ENST00000354925	3359	3187.24	7.70787	0.104414
ENST00000355080	2100	1928.24	40595	908.97
ENST00000394595	1693	1521.24	0	0
ENST00000394598	1906	1734.24	15.9194	0.396328
ENST00000511837	1085	913.245	56.4609	2.66932
ENST00000511990	463	291.245	2.90092	0.430047
ENST00000557119	1889	1717.24	0	0
ENST00000613094	3240	3068.24	0	0
ENST00000614423	1866	1694.24	0	0
ENST00000616641	3102	2930.24	0	0
ENST00000399075	2960	2788.24	582	9.01221
ENST00000504110	667	495.245	0	0
ENST00000296498	4809	4637.24	0	0
ENST00000296499	5961	5789.24	0	0
ENST00000296503	1889	1717.24	0	0
ENST00000438704	1032	860.245	0	0
ENST00000446922	1175	1003.24	0	0
ENST00000506267	629	457.245	0	0
ENST00000296504	1108	936.245	0	0
ENST00000296506	4420	4248.24	0.141363	0.0014367
ENST00000359562	2780	2608.24	0	0
ENST00000621866	1337	1165.24	0	0
ENST00000296509	5468	5296.24	0	0
ENST00000296511	1762	1590.24	13622	369.842
ENST00000501272	1363	1191.24	0	0
ENST00000515017	1190	1018.24	0	0
ENST00000337677	2313	2141.24	2062	41.5778
ENST00000394394	1753	1581.24	0	0
ENST00000394396	2032	1860.24	0	0
ENST00000514885	573	401.245	0	0
ENST00000296513	1961	1789.24	0	0
ENST00000388724	1912	1740.24	0	0
ENST00000388725	1918	1746.24	0	0
ENST00000439307	977	805.245	0	0
ENST00000446706	627	455.245	0	0
ENST00000311277	7333	7161.24	0	0
ENST00000379248	1165	993.245	0	0
ENST00000433024	1644	1472.24	0	0
ENST00000450097	560	388.245	0	0
ENST00000503466	660	488.245	0	0
ENST00000515654	2044	1872.24	0	0
ENST00000296518	4400	4228.24	469.685	4.79607
ENST00000393832	4286	4114.24	0	0
ENST00000455639	2631	2459.24	0	0
ENST00000506455	2715	2543.24	4640.32	78.7768
ENST00000511108	2992	2820.24	0	0
ENST00000511507	2552	2380.24	0	0
ENST00000513574	2656	2484.24	0	0
ENST00000621234	1788	1616.24	0	0
ENST00000393674	2577	2405.24	0	0
ENST00000503293	1546	1374.24	3.17993	0.0999062
ENST00000513696	928	756.245	863.82	49.3174
ENST00000615392	1591	1419.24	0	0
ENST00000620592	2562	2390.24	0	0
ENST00000296519	4173	4001.24	0	0
ENST00000426172	3037	2865.24	0	0
ENST00000457424	3290	3118.24	0	0
ENST00000503053	732	560.245	0	0
ENST00000503780	4534	4362.24	0	0
ENST00000505124	600	428.245	0	0
ENST00000514712	605	433.245	0	0
ENST00000515299	913	741.245	0	0
ENST00000296521	1171	999.245	0	0
ENST00000296522	3027	2855.24	0	0
ENST00000422112	805	633.245	10.0297	0.68384
ENST00000504433	1910	1738.24	0	0
ENST00000506910	819	647.245	0	0
ENST00000510901	1535	1363.24	0	0
ENST00000514584	827	655.245	0	0
ENST00000541923	2920	2748.24	64.9703	1.0207
ENST00000542498	2786	2614.24	0	0
ENST00000296525	3031	2859.24	0	0
ENST00000505299	603	431.245	0	0
ENST00000512254	1036	864.245	0	0
ENST00000434826	1215	1043.24	124	5.13186
ENST00000296529	3442	3270.24	0	0
ENST00000502698	642	470.245	0	0
ENST00000503200	535	363.245	0	0
ENST00000504569	576	404.245	0	0
ENST00000505049	575	403.245	0	0
ENST00000505189	764	592.245	0	0
ENST00000508243	1070	898.245	0	0
ENST00000509278	1633	1461.24	0	0
ENST00000511038	546	374.245	0	0
ENST00000512481	731	559.245	0	0
ENST00000514558	3699	3527.24	74	0.905806
ENST00000514971	525	353.245	0	0
ENST00000296530	4985	4813.24	0	0
ENST00000393807	4544	4372.24	19.8817	0.19633
ENST00000585682	4900	4728.24	0	0
ENST00000587787	587	415.245	0	0
ENST00000590648	701	529.245	215.388	17.5713
ENST00000592057	3425	3253.24	0	0
ENST00000592586	548	376.245	0	0
ENST00000593260	574	402.245	660.731	70.9208
ENST00000296533	3029	2857.24	0	0
ENST00000504391	536	364.245	162.749	19.2915
ENST00000504790	559	387.245	0	0
ENST00000509586	1017	845.245	25.2507	1.28982
ENST00000511901	753	581.245	0	0
ENST00000512819	568	396.245	0	0
ENST00000515701	799	627.245	0	0
ENST00000338566	1843	1671.24	0	0
ENST00000506953	1418	1246.24	0	0
ENST00000515560	3183	3011.24	0	0
ENST00000296543	6222	6050.24	0	0
ENST00000398947	6072	5900.24	0	0
ENST00000515576	2456	2284.24	0	0
ENST00000296545	2472	2300.24	0	0
ENST00000320650	1447	1275.24	7.03302	0.238115
ENST00000394159	1545	1373.24	0	0
ENST00000477265	6026	5854.24	0	0
ENST00000514653	1388	1216.24	121.967	4.32973
ENST00000529613	1355	1183.24	0	0
ENST00000435205	4576	4404.24	0	0
ENST00000503146	570	398.245	0	0
ENST00000505231	4156	3984.24	0	0
ENST00000512597	548	376.245	0	0
ENST00000513086	401	229.245	37	6.96854
ENST00000513962	565	393.245	0	0
ENST00000353617	3111	2939.24	0	0
ENST00000356064	1302	1130.24	0	0
ENST00000405727	1601	1429.24	0	0
ENST00000429148	1599	1427.24	0	0
ENST00000451320	3424	3252.24	9558	126.889
ENST00000618090	2746	2574.24	0	0
ENST00000296564	7927	7755.24	0	0
ENST00000512608	613	441.245	0	0
ENST00000296575	10072	9900.24	0	0
ENST00000434550	1770	1598.24	0	0
ENST00000309439	868	696.245	341.99	21.2075
ENST00000451299	928	756.245	0	0
ENST00000502847	608	436.245	0	0
ENST00000504721	477	305.245	69.273	9.7984
ENST00000507656	1025	853.245	49.7372	2.51679
ENST00000512680	505	333.245	0	0
ENST00000513054	689	517.245	0	0
ENST00000514390	794	622.245	0	0
ENST00000613466	1674	1502.24	0	0
ENST00000296577	3921	3749.24	0	0
ENST00000502586	786	614.245	0	0
ENST00000447906	3829	3657.24	571.121	6.74238
ENST00000454497	7069	6897.24	4.04821	0.0253412
ENST00000504501	543	371.245	0	0
ENST00000509620	864	692.245	0	0
ENST00000514973	1255	1083.24	342.831	13.6644
ENST00000296581	768	596.245	0	0
ENST00000502781	1352	1180.24	0	0
ENST00000296582	4178	4006.24	0	0
ENST00000508208	1528	1356.24	0	0
ENST00000322396	3528	3356.24	0	0
ENST00000296585	7869	7697.24	0	0
ENST00000361377	3568	3396.24	0	0
ENST00000396954	1785	1613.24	0	0
ENST00000450852	1337	1165.24	0	0
ENST00000508922	1210	1038.24	0	0
ENST00000510818	1251	1079.24	0	0
ENST00000527216	707	535.245	0	0
ENST00000582677	741	569.245	0	0
ENST00000584946	736	564.245	0	0
ENST00000296589	1772	1600.24	40.1249	1.0826
ENST00000382102	2723	2551.24	34.8751	0.590204
ENST00000509381	1040	868.245	0	0
ENST00000510600	740	568.245	0	0
ENST00000296591	4727	4555.24	0	0
ENST00000380138	4244	4072.24	0	0
ENST00000296595	2594	2422.24	0	0
ENST00000506536	2328	2156.24	0	0
ENST00000509387	963	791.245	0	0
ENST00000511218	1351	1179.24	0	0
ENST00000512429	1796	1624.24	0	0
ENST00000514135	2035	1863.24	538	12.4667
ENST00000425382	3827	3655.24	0	0
ENST00000505959	4165	3993.24	5082.21	54.9497
ENST00000507047	730	558.245	0	0
ENST00000508821	3994	3822.24	277.793	3.13792
ENST00000511799	737	565.245	0	0
ENST00000296597	719	547.245	0	0
ENST00000502658	461	289.245	0	0
ENST00000511107	586	414.245	0	0
ENST00000296600	1964	1792.24	0	0
ENST00000504912	546	374.245	1.90022	0.219223
ENST00000505843	572	400.245	113.1	12.2004
ENST00000296603	8185	8013.24	11631	62.6683
ENST00000296604	3104	2932.24	2.59397	0.0381947
ENST00000502994	2278	2106.24	581.205	11.9141
ENST00000505865	572	400.245	26.2009	2.82638
ENST00000515759	1532	1360.24	0	0
ENST00000282516	10435	10263.2	501.875	2.1113
ENST00000448238	8729	8557.24	0	0
ENST00000513819	452	280.245	129.057	19.883
ENST00000621733	518	346.245	46.0686	5.74461
ENST00000296615	1727	1555.24	0	0
ENST00000389100	4906	4734.24	0	0
ENST00000504296	421	249.245	0	0
ENST00000405460	19338	19166.2	0	0
ENST00000425867	6503	6331.24	0	0
ENST00000504142	5046	4874.24	0	0
ENST00000508842	582	410.245	1180	124.188
ENST00000509621	5211	5039.24	0	0
ENST00000355943	2385	2213.24	0	0
ENST00000447245	1575	1403.24	4.69232	0.144376
ENST00000504098	2345	2173.24	7.77319	0.154429
ENST00000509432	1596	1424.24	0	0
ENST00000513807	1546	1374.24	2074.53	65.1772
ENST00000296632	4606	4434.24	29.8283	0.290434
ENST00000502322	1467	1295.24	194.307	6.47702
ENST00000505803	803	631.245	0	0
ENST00000509887	1186	1014.24	2.0202	0.0859985
ENST00000512160	3500	3328.24	10795.8	140.049
ENST00000379615	903	731.245	0	0
ENST00000419445	9545	9373.24	76	0.350076
ENST00000296641	3429	3257.24	0	0
ENST00000504899	1387	1215.24	0	0
ENST00000379611	2566	2394.24	601.494	10.8468
ENST00000395557	2069	1897.24	0	0
ENST00000506442	2145	1973.24	1035.51	22.6574
ENST00000512261	2279	2107.24	0	0
ENST00000296657	9188	9016.24	27380	131.113
ENST00000296658	2335	2163.24	0	0
ENST00000296662	966	794.245	65.8759	3.58106
ENST00000509733	553	381.245	0	0
ENST00000535381	5680	5508.24	15.2011	0.119152
ENST00000606042	333	161.245	75.7436	20.2815
ENST00000606937	607	435.245	299.179	29.6782
ENST00000607731	478	306.245	0	0
ENST00000296666	4699	4527.24	0	0
ENST00000442138	5504	5332.24	0	0
ENST00000512635	2726	2554.24	0	0
ENST00000296677	2914	2742.24	0	0
ENST00000514165	607	435.245	0	0
ENST00000312916	4509	4337.24	0	0
ENST00000506806	1142	970.245	0	0
ENST00000296679	3958	3786.24	0	0
ENST00000414719	2338	2166.24	0	0
ENST00000504895	516	344.245	0	0
ENST00000507029	1553	1381.24	1370.79	42.8487
ENST00000507654	562	390.245	3.2156	0.355766
ENST00000509971	543	371.245	0	0
ENST00000511036	805	633.245	30.7054	2.09355
ENST00000511630	516	344.245	41.8054	5.24329
ENST00000511791	429	257.245	0	0
ENST00000514559	570	398.245	0	0
ENST00000515253	1507	1335.24	84.4879	2.73195
ENST00000296682	3691	3519.24	1406	17.2494
ENST00000502755	558	386.245	0	0
ENST00000296684	675	503.245	0	0
ENST00000506765	559	387.245	0	0
ENST00000296694	515	343.245	0	0
ENST00000504320	440	268.245	0	0
ENST00000296695	542	370.245	0	0
ENST00000510027	1188	1016.24	441	18.7361
ENST00000360693	3082	2910.24	0	0
ENST00000362016	2979	2807.24	0	0
ENST00000377888	2962	2790.24	0	0
ENST00000517929	1201	1029.24	0	0
ENST00000520086	2272	2100.24	0	0
ENST00000520514	1236	1064.24	0	0
ENST00000521530	1323	1151.24	0	0
ENST00000521735	1242	1070.24	0	0
ENST00000631296	1224	1052.24	0	0
ENST00000381403	1326	1154.24	0	0
ENST00000381405	2169	1997.24	0	0
ENST00000601836	756	584.245	0	0
ENST00000329271	4089	3917.24	0	0
ENST00000416916	1006	834.245	0	0
ENST00000513661	546	374.245	0	0
ENST00000296733	2946	2774.24	0	0
ENST00000322374	1679	1507.24	79.049	2.26439
ENST00000381375	2591	2419.24	198.951	3.55063
ENST00000380009	3354	3182.24	0	0
ENST00000504763	1088	916.245	0	0
ENST00000379982	5537	5365.24	1115.27	8.97492
ENST00000503737	653	481.245	0	0
ENST00000504179	883	711.245	0	0
ENST00000506817	1432	1260.24	0	0
ENST00000506959	547	375.245	0	0
ENST00000510313	990	818.245	69.7275	3.67926
ENST00000513091	591	419.245	0	0
ENST00000514198	496	324.245	0	0
ENST00000296734	3245	3073.24	0	0
ENST00000503787	1411	1239.24	0	0
ENST00000515370	1036	864.245	0	0
ENST00000296736	4006	3834.24	0	0
ENST00000515406	2429	2257.24	0	0
ENST00000296739	1868	1696.24	0	0
ENST00000511881	859	687.245	0	0
ENST00000507668	6479	6307.24	0	0
ENST00000509193	1573	1401.24	0	0
ENST00000512721	1343	1171.24	112	4.12866
ENST00000296741	3936	3764.24	4009	45.983
ENST00000512353	852	680.245	0	0
ENST00000296742	2821	2649.24	1175.11	19.1512
ENST00000338150	2771	2599.24	8647.18	143.637
ENST00000379918	2877	2705.24	0	0
ENST00000502583	3284	3112.24	12.4581	0.17283
ENST00000512086	2537	2365.24	0	0
ENST00000512691	1781	1609.24	102.251	2.74338
ENST00000308394	2673	2501.24	0	0
ENST00000393585	2624	2452.24	2.74295	0.0482941
ENST00000393588	677	505.245	8.62218	0.736808
ENST00000447121	549	377.245	0	0
ENST00000517513	964	792.245	0	0
ENST00000523916	2540	2368.24	0	0
ENST00000613118	2621	2449.24	13.6349	0.240358
ENST00000314970	2289	2117.24	0	0
ENST00000503752	2168	1996.24	0	0
ENST00000508001	518	346.245	0	0
ENST00000512834	2174	2002.24	0	0
ENST00000515774	2007	1835.24	0	0
ENST00000296754	5495	5323.24	0	0
ENST00000443439	4805	4633.24	7.68867	0.0716482
ENST00000503921	551	379.245	70.5126	8.02761
ENST00000507154	583	411.245	301.851	31.6907
ENST00000508227	555	383.245	7.56955e-05	8.52773e-06
ENST00000512852	632	460.245	0	0
ENST00000379904	3219	3047.24	0	0
ENST00000437043	5705	5533.24	0	0
ENST00000507346	582	410.245	0	0
ENST00000508077	489	317.245	0	0
ENST00000510309	1275	1103.24	0	0
ENST00000510373	2309	2137.24	0	0
ENST00000512869	282	110.245	0	0
ENST00000446378	12847	12675.2	0	0
ENST00000322350	4411	4239.24	0	0
ENST00000336740	3071	2899.24	0	0
ENST00000354891	3963	3791.24	0	0
ENST00000397202	2398	2226.24	0	0
ENST00000397210	1299	1127.24	2.14026	0.0819763
ENST00000506135	889	717.245	663.86	39.9621
ENST00000508131	552	380.245	0	0
ENST00000514476	676	504.245	0	0
ENST00000296775	903	731.245	0	0
ENST00000458385	4852	4680.24	0	0
ENST00000503223	682	510.245	50	4.23088
ENST00000514798	2895	2723.24	0	0
ENST00000296776	1759	1587.24	0	0
ENST00000296777	915	743.245	0	0
ENST00000296782	7505	7333.24	0	0
ENST00000357387	9543	9371.24	0	0
ENST00000514735	686	514.245	0	0
ENST00000296783	3129	2957.24	0	0
ENST00000423041	3223	3051.24	0	0
ENST00000428308	2204	2032.24	0	0
ENST00000453514	3523	3351.24	159.28	2.05208
ENST00000504233	2997	2825.24	127.72	1.95183
ENST00000313708	5250	5078.24	0	0
ENST00000380654	2345	2173.24	0	0
ENST00000517373	2277	2105.24	0	0
ENST00000622875	4430	4258.24	0	0
ENST00000296785	2063	1891.24	0	0
ENST00000504641	902	730.245	0	0
ENST00000296786	2392	2220.24	0	0
ENST00000509264	642	470.245	0	0
ENST00000515256	1213	1041.24	0	0
ENST00000613773	1374	1202.24	0	0
ENST00000620555	1233	1061.24	0	0
ENST00000296792	3687	3515.24	0	0
ENST00000508491	1828	1656.24	0	0
ENST00000508686	538	366.245	0	0
ENST00000509005	2057	1885.24	0	0
ENST00000513824	577	405.245	0	0
ENST00000543251	4922	4750.24	0	0
ENST00000296795	6015	5843.24	209.334	1.54677
ENST00000504367	2310	2138.24	4067.75	82.1364
ENST00000513189	1156	984.245	0	0
ENST00000264690	2363	2191.24	3.20963	0.0632417
ENST00000428196	645	473.245	0	0
ENST00000446598	569	397.245	148.305	16.1189
ENST00000511608	2317	2145.24	0	0
ENST00000513864	2175	2003.24	696.486	15.0113
ENST00000296802	1199	1027.24	0	0
ENST00000515524	448	276.245	0	0
ENST00000610426	4594	4422.24	0	0
ENST00000296805	3249	3077.24	0	0
ENST00000345239	2856	2684.24	0	0
ENST00000427854	1870	1698.24	0	0
ENST00000506778	566	394.245	0	0
ENST00000509097	1004	832.245	0	0
ENST00000509430	3047	2875.24	2663	39.9885
